"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"8484",1.86924705006797e-311,-1.50654206811104,0.191,0.847,1.68755623680136e-307
"2803",2.70662093132741e-311,-2.87398627519819,0.278,0.847,2.44353737680239e-307
"1359",3.35913692635082e-311,-1.36685879157573,0.965,0.985,3.03262881710952e-307
"95",8.98685142258266e-310,-1.35335128090382,0.438,0.89,8.11332946430762e-306
"2368",1.26580576582572e-309,-3.13374928472519,0.09,0.808,1.14276944538746e-305
"2906",9.31953556987676e-308,1.4896389541975,0.998,0.772,8.41367671248474e-304
"5809",9.06420056661591e-307,-1.4632760096607,0.57,0.926,8.18316027154084e-303
"5299",9.54741847549945e-307,-1.62105193511941,0.051,0.764,8.6194093996809e-303
"4532",2.00001828905486e-305,-1.34917334205106,0.738,0.945,1.80561651135873e-301
"681",2.82454566384556e-304,1.36785187754495,0.854,0.074,2.54999982531978e-300
"6416",2.21680244546094e-302,1.40472785087362,0.81,0.037,2.00132924776214e-298
"2651",2.06702427535418e-299,0.942907153462257,0.999,0.962,1.86610951578975e-295
"8542",1.12387416712886e-298,1.09663830716655,0.76,0.01,1.01463359808394e-294
"7515",4.37082969857453e-296,1.36555776258006,0.874,0.138,3.94598505187308e-292
"187",1.43369035784626e-295,-1.38252879125878,0.125,0.82,1.29433565506361e-291
"8731",2.08601597864938e-295,1.39810565707273,0.849,0.1,1.88325522552466e-291
"4213",1.32120695573709e-294,-1.70103780192566,0.042,0.735,1.19278563963944e-290
"6186",9.18916223297541e-293,-1.17013984537875,0.969,0.959,8.2959756639302e-289
"142",3.22113481951374e-292,-1.47295544067952,0.968,0.973,2.908040515057e-288
"861",6.74098653648885e-292,-1.32191964575693,0.508,0.906,6.08576264514214e-288
"5905",1.62317838871842e-291,0.796964807267174,1,0.982,1.46540544933499e-287
"2842",3.14944770644501e-291,-1.44223979932042,0.374,0.892,2.84332138937856e-287
"339",6.83511877507254e-290,-1.34691227140204,0.014,0.68,6.17074523013549e-286
"7756",1.343835458624e-289,-1.61094825032631,0.349,0.853,1.21321465204575e-285
"8294",2.55635253987774e-289,-1.30417783391987,0.948,0.993,2.30787507300162e-285
"398",3.49441613728633e-288,-1.36091547396679,0.191,0.829,3.1547588887421e-284
"6617",6.49512622997359e-288,1.37124810692411,0.894,0.183,5.86379996042016e-284
"8906",2.16922410241449e-287,-1.93671072058095,0.025,0.695,1.9583755196598e-283
"6008",2.7290183961571e-285,1.1468083339082,0.998,0.822,2.46375780805063e-281
"8279",9.91103327238292e-283,-1.37858386075479,0.508,0.89,8.9476808383073e-279
"4148",1.87083586279736e-281,-1.30851347215169,0.862,0.969,1.68899061693345e-277
"7765",1.97073477438145e-281,-1.31203231678373,0.448,0.878,1.77917935431157e-277
"6423",4.66712351670703e-281,-1.40275371450759,0.27,0.841,4.21347911088311e-277
"3316",4.55062792345394e-278,-1.19506241167463,0.774,0.94,4.10830688929422e-274
"5988",4.26135291522937e-277,-1.38086355709929,0.52,0.916,3.84714941186908e-273
"4828",9.20913855303417e-277,-1.1848963104289,0.005,0.628,8.31401028567925e-273
"4863",1.28732555400282e-276,0.839209598586772,1,0.979,1.16219751015375e-272
"4955",7.06106533748628e-274,0.963654024195309,1,0.989,6.37472978668261e-270
"8519",1.92417841666452e-273,-1.11842784628957,0.019,0.66,1.73714827456473e-269
"4517",2.47095889840437e-273,1.37110836970674,0.991,0.607,2.23078169347946e-269
"674",6.360397442601e-273,1.39815592095515,0.904,0.301,5.74216681118018e-269
"3099",7.24089977999154e-271,-0.995490865203249,1,0.994,6.53708432137637e-267
"1901",6.60591849157348e-269,-1.49687698587542,0.394,0.892,5.96382321419254e-265
"7762",2.48772522742093e-268,0.819763467279151,1,0.976,2.24591833531561e-264
"6377",1.11766670647225e-267,-1.48652844853198,0.953,0.99,1.00902950260315e-263
"6823",1.26292484040807e-267,1.47305024799363,0.948,0.433,1.1401685459204e-263
"2679",4.2493608323273e-266,-2.67106678840112,0.119,0.788,3.83632295942509e-262
"7816",5.58744357632659e-266,-2.60620843283169,0.146,0.761,5.04434406070765e-262
"3808",3.4539412094579e-263,-1.18283254570315,0.032,0.674,3.11821812389859e-259
"4992",3.71743557870532e-263,-1.339047948251,0.244,0.816,3.35610084045516e-259
"4057",9.10385795359178e-263,0.863189577415037,1,0.954,8.21896296050266e-259
"1663",1.70488722410269e-262,-2.2709687529434,0.093,0.779,1.5391721859199e-258
"3640",3.40931855183368e-262,-1.7476351052391,0.062,0.716,3.07793278859545e-258
"5771",5.63599024837822e-262,1.21911528862524,0.973,0.565,5.08817199623586e-258
"3872",1.4336560680469e-261,1.29275754800681,0.834,0.114,1.29430469823274e-257
"3427",1.78744122294563e-261,0.99606118996358,0.72,0.017,1.61370193607532e-257
"7013",5.20209747497596e-261,-1.48758731527765,0.001,0.58,4.6964536004083e-257
"8692",6.38060128324424e-261,-1.12930294141723,0.794,0.927,5.7604068385129e-257
"5048",2.43264542560324e-259,1.10621984867559,0.996,0.794,2.19619229023461e-255
"6182",3.14184539565167e-259,-1.3682530341921,0.923,0.985,2.83645802319432e-255
"1114",3.810142915963e-259,-1.55290051206424,0.25,0.843,3.4397970245314e-255
"7193",8.15141646340836e-259,1.23998796305643,0.932,0.294,7.35909878316507e-255
"4060",9.65607827637328e-259,-1.14947823087535,0.631,0.913,8.7175074679098e-255
"1514",1.1597010144183e-257,1.26753493175364,0.772,0.056,1.04697807581684e-253
"5901",2.64717331637849e-257,-1.38324858790363,0.858,0.956,2.3898680700265e-253
"1218",1.69680715388575e-256,-1.31769055373295,0.3,0.829,1.53187749852806e-252
"7656",3.89249673408874e-254,-2.21753557413587,0.688,0.896,3.51414605153531e-250
"5750",2.53349770550162e-253,1.41999005370965,0.948,0.371,2.28724172852686e-249
"5405",3.0082815108411e-253,-1.01246995221009,0.02,0.633,2.71587654798735e-249
"6864",6.17890474106183e-253,-1.34751977314914,0.444,0.868,5.57831520023062e-249
"856",1.00217759173286e-252,-1.04672426694132,0.931,0.972,9.04765929816427e-249
"4309",2.32320906576596e-252,0.968518462539094,0.676,0.003,2.09739314457351e-248
"2356",1.52582621452871e-251,-1.50868082040693,0.049,0.684,1.37751590647652e-247
"3463",7.62615755852147e-250,-1.17901509359065,0.943,0.948,6.88489504383318e-246
"7390",1.70952226749492e-249,-1.28526328681254,0.535,0.881,1.54335670309441e-245
"7223",3.19079547288882e-248,-1.30878079320652,0.284,0.808,2.88065015292403e-244
"3716",3.9015451890415e-247,-1.42281811572336,0.267,0.799,3.52231499666666e-243
"6810",7.93746226985241e-247,-1.9522748967888,0.094,0.726,7.16594093722276e-243
"3921",1.351374868014e-246,0.775618452995781,1,0.983,1.22002123084303e-242
"6777",1.87528986193331e-246,1.14452802118997,0.854,0.174,1.69301168735339e-242
"8495",1.08166151922427e-245,1.15219659614349,0.713,0.027,9.76524019555675e-242
"8896",1.67108691495513e-245,1.19938792805786,0.921,0.291,1.50865726682149e-241
"7751",2.57174772686561e-244,1.19289749326962,0.95,0.435,2.32177384781427e-240
"8291",9.68088630450691e-244,1.14248284502922,0.849,0.163,8.73990415570884e-240
"7843",1.83888947161283e-243,-1.16895523596943,0.837,0.956,1.66014941497206e-239
"4488",3.94916827978113e-243,-1.3888676193736,0.226,0.798,3.5653091229864e-239
"1264",6.51462299330571e-243,-1.2249490036047,0.376,0.831,5.88140163835639e-239
"2480",6.52217878775423e-243,-1.45630727815409,0.097,0.735,5.88822300958452e-239
"1519",1.19259138371685e-242,1.86024847382415,0.899,0.289,1.07667150121958e-238
"2017",3.23728868012095e-242,1.15026213067243,0.982,0.64,2.92262422041319e-238
"2317",2.17718874299942e-241,-1.76754052703115,0.097,0.699,1.96556599717988e-237
"7672",3.6392902305951e-241,-1.20677641504855,0.453,0.871,3.28555122018126e-237
"136",1.85267261381642e-240,1.13288283728026,0.998,0.843,1.67259283575346e-236
"3563",1.18533438468871e-239,1.04078519869379,0.996,0.837,1.07011988249697e-235
"8093",2.02810394030381e-239,0.640198770433404,1,0.996,1.83097223730628e-235
"4786",5.50052441847613e-239,1.1420095382805,0.874,0.215,4.96587344500025e-235
"5101",2.14595417069695e-238,-1.49249353790098,0.303,0.823,1.93736742530521e-234
"8242",1.90962797080477e-236,-1.50693328786162,0.006,0.558,1.72401213204254e-232
"7079",2.93669493109411e-236,1.19135902457041,0.975,0.649,2.65124818379176e-232
"8664",3.2855391459607e-236,1.17788199479465,0.91,0.303,2.96618474097332e-232
"4265",4.89136282776346e-236,-1.27747629750952,0.008,0.566,4.41592236090485e-232
"8868",5.47119485114011e-236,-2.75304106481505,0.252,0.758,4.93939471160929e-232
"2645",1.5428955914245e-235,-1.37411771032756,0.261,0.817,1.39292613993804e-231
"3475",2.04023879090411e-235,-1.06186351797977,0.981,0.963,1.84192758042823e-231
"5646",1.48612396639002e-234,-2.09392492440108,0.076,0.664,1.34167271685691e-230
"7761",2.69429523333328e-233,-1.00323261033889,0.922,0.935,2.43240973665328e-229
"4978",2.92657992439586e-233,1.09728274810079,0.753,0.093,2.64211635574459e-229
"7043",4.54590702035644e-233,1.14252918786365,0.89,0.254,4.10404485797779e-229
"4208",6.84184811049975e-233,-1.92800042408884,0.162,0.736,6.17682047415918e-229
"8184",9.19910049413729e-233,-1.18674004491065,0.867,0.933,8.30494792610715e-229
"4579",3.23308465556714e-232,-1.1212722765985,0.735,0.91,2.91882882704602e-228
"1456",4.66592416375137e-232,0.698344621649226,1,0.976,4.21239633503474e-228
"3967",8.65727399689462e-232,0.845634785003899,0.999,0.921,7.81578696439646e-228
"8041",1.19744428861568e-231,0.986948625793645,0.678,0.018,1.08105270376223e-227
"481",1.26781961405054e-231,-1.08521970464308,0.577,0.865,1.14458754756483e-227
"5406",2.43190615255729e-231,1.16179711576043,0.885,0.253,2.19552487452872e-227
"5689",1.27601154300798e-230,-2.39835417234167,0.025,0.597,1.1519832210276e-226
"5108",2.41292074684439e-230,1.14047825625134,0.895,0.278,2.17838485025112e-226
"3086",2.54220587709025e-230,1.12095176631909,0.838,0.184,2.29510346583708e-226
"4234",3.2503477004269e-230,1.40382982884821,0.875,0.222,2.9344139039454e-226
"4589",3.95366554068355e-230,0.998586164505917,0.714,0.041,3.56936925012911e-226
"2834",4.08521379103026e-228,-1.223449183888,0.776,0.935,3.68813101054212e-224
"5036",2.04092961484199e-227,-0.977136963790167,0.993,0.973,1.84255125627934e-223
"4917",2.12368516435531e-227,-1.90576083540735,0.258,0.74,1.91726296637998e-223
"8234",3.24263538725107e-227,1.14884579231978,0.921,0.368,2.92745122761026e-223
"8002",3.78721785412003e-227,1.19837263655606,0.974,0.576,3.41910027869956e-223
"2591",3.92343481503076e-227,1.21631877682994,0.907,0.323,3.54207695100977e-223
"1894",1.05861979778233e-226,-1.21468701602416,0.082,0.688,9.55721953437884e-223
"2876",1.32485463234405e-226,-1.21331529739779,0.368,0.84,1.19607876208021e-222
"4415",2.03674661991994e-226,-0.845596990011418,0.005,0.539,1.83877484846373e-222
"5382",5.40454179363899e-226,1.18735732144057,0.999,0.947,4.87922033129728e-222
"5885",6.29799640103904e-226,1.35978013879616,0.807,0.121,5.68583115085804e-222
"824",7.91623872825781e-225,-0.970081771654786,0.024,0.593,7.14678032387115e-221
"5711",2.75372029727079e-224,-1.3691475160426,0.093,0.688,2.48605868437607e-220
"6657",5.60870769791694e-224,-1.07235281889109,0.881,0.958,5.06354130967942e-220
"3975",2.35463555030835e-223,0.663406059257105,1,0.986,2.12576497481838e-219
"9023",2.02224405549876e-222,1.13110060927521,1,0.999,1.82568193330428e-218
"2806",3.01029242480615e-222,1.07056678132465,0.817,0.162,2.71769200111499e-218
"7306",3.26390013375473e-220,-1.19415723152679,0.154,0.715,2.94664904075377e-216
"5077",8.61057745692427e-220,0.852956122558977,0.645,0.013,7.77362932811123e-216
"5058",1.48433422102427e-219,1.16350472756107,0.946,0.473,1.34005693474071e-215
"1662",1.9713786856202e-219,-2.94840160376153,0.01,0.541,1.77976067737792e-215
"5654",2.07876756076706e-219,1.25497113280246,0.954,0.354,1.8767113538605e-215
"4422",4.65726347888436e-219,1.07937806320668,0.849,0.198,4.2045774687368e-215
"5872",6.81685072768097e-217,-1.22094491633953,0.999,0.985,6.15425283695038e-213
"4131",1.10954386480439e-216,-1.1671437869411,0.741,0.931,1.0016962011454e-212
"7148",2.15688618363164e-216,1.1166701760055,0.922,0.364,1.94723684658264e-212
"6070",3.27847077117559e-216,-1.14487584764546,0.387,0.82,2.95980341221733e-212
"8659",8.18005015985405e-215,-1.08629188578524,0.376,0.803,7.38494928431623e-211
"991",1.59534766901124e-214,-1.39155175662469,0.254,0.81,1.44027987558334e-210
"1273",9.48272176561038e-214,-1.09294900941915,0.203,0.764,8.56100120999305e-210
"6993",1.18978076150224e-213,-1.63710846439639,0.063,0.639,1.07413407148422e-209
"8274",4.21685955900405e-213,-1.08202263521386,0.681,0.892,3.80698080986885e-209
"7645",4.43075548457405e-213,-1.04757772319542,0.966,0.99,4.00008605147346e-209
"1881",8.9937903202637e-213,-2.86274721533602,0.028,0.577,8.11959390113407e-209
"2442",2.57164021646445e-212,-1.0450838769114,0.797,0.935,2.3216767874241e-208
"6540",2.77964184264661e-212,0.869039840267121,0.652,0.022,2.50946065554136e-208
"8990",1.23297204065518e-211,0.977724583076527,0.993,0.85,1.11312715830349e-207
"537",1.28283545032688e-211,1.07739226410938,0.772,0.121,1.15814384455511e-207
"5075",1.63340753689975e-211,1.55362338723854,1,0.999,1.47464032431309e-207
"3551",2.92722579924981e-211,-1.58937967706845,0.903,0.973,2.64269945156273e-207
"1747",9.78881312028229e-211,1.09325495500868,0.949,0.469,8.83734048499086e-207
"6421",1.85846911049042e-210,-1.34930217043174,0.396,0.815,1.67782591295076e-206
"6569",2.41090521883384e-210,-1.03967289081456,0.859,0.958,2.17656523156319e-206
"8640",2.66353816074669e-210,0.8121743447704,0.614,0.008,2.40464225152211e-206
"7029",2.94572672657905e-210,-1.05289161931571,0.055,0.632,2.65940208875557e-206
"7212",7.9798551559244e-210,0.588539379113449,1,0.992,7.20421323476854e-206
"4861",1.23365274364358e-209,-0.877948846997968,0.998,0.973,1.11374169696142e-205
"2015",1.6433697449046e-209,-1.00327064410081,0.81,0.928,1.48363420569987e-205
"2056",3.2510681520269e-209,1.35464676856596,0.804,0.164,2.93506432764989e-205
"3801",3.86230952210426e-209,0.800198324133766,0.602,0.004,3.48689303655573e-205
"190",1.1556752387584e-208,-0.889322159053634,0.999,0.98,1.04334360555108e-204
"6044",3.59327789740288e-208,0.988510064062854,0.666,0.035,3.24401128577532e-204
"8056",5.05005885392455e-208,0.830343090226533,1,0.906,4.55919313332309e-204
"6965",1.0214068069912e-207,-1.1323096818087,0.543,0.876,9.22126065351655e-204
"2043",2.32978170698328e-207,-1.13295323630022,0.729,0.935,2.1033269250645e-203
"5675",7.81020827662071e-207,0.679664860590382,1,0.986,7.05105603213318e-203
"7862",1.74954400326532e-206,-1.11931939092606,0.26,0.791,1.57948832614793e-202
"4436",1.71589513761237e-205,-0.925494077422903,0.062,0.632,1.54911013023645e-201
"7670",1.66295676334752e-204,-1.09824526649375,0.201,0.737,1.50131736595014e-200
"3415",6.5652248872786e-204,-1.25020038380011,0.033,0.569,5.92708502823512e-200
"2733",2.85513563995989e-203,1.06694286557316,0.818,0.191,2.57761645575579e-199
"2292",2.19284224006031e-202,0.664413917805794,1,0.986,1.97969797432645e-198
"6784",2.29304193824898e-202,-1.17613299966121,0.396,0.819,2.07015826185118e-198
"7692",3.14666484110855e-202,-1.07763986438882,0.26,0.757,2.8408090185528e-198
"2570",2.63576791347765e-201,-1.19418726160833,0.474,0.854,2.37957127228762e-197
"4787",3.79655260382698e-201,-0.952426330355735,0.76,0.9,3.427527690735e-197
"8596",5.0311601350147e-201,-1.40567868696361,0.027,0.553,4.54213136989127e-197
"3712",6.95346040565922e-201,0.980412156798271,0.979,0.667,6.27758405422915e-197
"3700",2.43799147977449e-200,-1.19620776334816,0.612,0.899,2.20101870794041e-196
"7992",4.02602575989506e-200,-1.55045274355805,0.054,0.607,3.63469605603326e-196
"7446",8.97604168364721e-200,-0.859061658080799,1,0.993,8.1035704319967e-196
"7537",1.56644838283295e-199,-1.069050426593,0.881,0.951,1.41418960002158e-195
"8735",2.76951031390624e-199,-0.999077033209875,0.74,0.902,2.50031391139455e-195
"5159",3.05067533066744e-199,0.935915803244109,0.731,0.098,2.75414968852656e-195
"2640",8.8638675520929e-199,-1.13192392383314,0.708,0.924,8.00229962602947e-195
"5350",9.66608054472788e-198,-1.19835364144323,0.451,0.864,8.72653751578033e-194
"2636",1.99876130403904e-197,-1.11676850309503,0.018,0.534,1.80448170528645e-193
"3507",3.01812399033366e-197,-1.28269231398094,0.006,0.487,2.72476233847323e-193
"8322",8.91857437709901e-197,-1.13163556718104,0.442,0.833,8.05168894764498e-193
"416",1.3272386559017e-196,1.33498902175591,0.818,0.219,1.19823105854806e-192
"7464",1.33369210269503e-196,-1.08302656397242,0.825,0.94,1.20405723031307e-192
"5308",3.96878525231386e-196,-1.06626105872275,0.353,0.799,3.58301932578895e-192
"3406",1.26310678860619e-195,-1.04992788860602,0.991,0.996,1.14033280875366e-191
"7456",1.48986964600644e-195,-0.958460083249275,0.081,0.645,1.34505431641461e-191
"8715",2.37607125124928e-195,-1.1127906427117,0.192,0.736,2.14511712562785e-191
"3494",1.39159048649054e-194,-1.30051260947283,0.358,0.806,1.25632789120366e-190
"3642",3.79738186561426e-194,-1.32955342580784,0.274,0.744,3.42827634827656e-190
"1804",5.15016920701929e-194,-1.30499276000563,0.022,0.531,4.64957276009701e-190
"4052",9.70607461012902e-194,1.04093601058197,0.907,0.468,8.76264415802448e-190
"5118",1.26454000950197e-193,-0.903619862589571,0.888,0.931,1.14162672057838e-189
"3580",1.42204843513338e-193,0.984090184780151,0.975,0.646,1.28382532723842e-189
"3852",4.00300853356053e-193,-1.08175330601513,0.003,0.469,3.61391610409845e-189
"377",6.96178366757699e-193,-1.21239912621242,0.489,0.854,6.28509829508851e-189
"4722",1.4465416965782e-192,1.04565524831634,0.935,0.501,1.3059378436708e-188
"1",4.2479286148453e-192,0.809094378421897,0.56,0.001,3.83502995348233e-188
"2290",1.00756877331727e-191,-1.10261080169826,0.548,0.848,9.09633088550829e-188
"1562",7.71538198995545e-191,-0.971676908831383,0.118,0.656,6.96544686053178e-187
"2222",8.9725935704137e-191,-1.26104353394788,0.088,0.605,8.10045747536948e-187
"5594",1.52950815254339e-190,-1.02822480905454,0.111,0.659,1.38083996011618e-186
"2180",1.61459888218375e-190,0.857317085343388,0.689,0.069,1.45765987083549e-186
"2666",8.18849459389756e-190,-0.923510620245519,0.932,0.949,7.39257291937072e-186
"6984",2.39088510319686e-189,0.579025687806595,1,1,2.15849107116613e-185
"4856",1.16312277496326e-188,1.01340602875865,0.86,0.305,1.05006724123683e-184
"7415",1.26725572590827e-188,-1.03114717736659,0.607,0.885,1.14407846934999e-184
"6836",2.46400085814215e-188,-0.999833461292343,0.623,0.854,2.22449997473073e-184
"5801",5.16181386129333e-188,1.00235227201395,0.954,0.587,4.66008555397562e-184
"2826",5.28586913250294e-188,-1.17582725557676,0.674,0.906,4.77208265282366e-184
"570",1.14865835212932e-187,-1.13906847683832,0.425,0.855,1.03700876030235e-183
"3181",3.14010490037586e-187,1.03337310401916,0.975,0.625,2.83488670405933e-183
"8397",3.01648185136923e-186,0.876730290154696,0.998,0.907,2.72327981541614e-182
"5066",3.56130492723414e-186,-0.752509100313583,1,0.994,3.21514608830698e-182
"6700",4.14015051870422e-186,1.22241375420183,0.811,0.209,3.73772788828617e-182
"4271",4.30876770847719e-186,0.971679163353049,0.847,0.25,3.8899554872132e-182
"7653",7.97676575266605e-186,-1.04671388536683,0.25,0.756,7.20142412150691e-182
"3791",4.0186860678122e-185,-1.07264045050906,0.108,0.653,3.62806978202085e-181
"6103",9.7910117450765e-185,-0.961851922450571,0.426,0.803,8.83932540345506e-181
"4008",1.98607243386473e-184,-0.827429556228832,0.983,0.961,1.79302619329308e-180
"5742",3.33218126221508e-184,0.563407135613173,1,0.992,3.00829324352778e-180
"7419",7.08975938387982e-184,-1.98996683992247,0.1,0.622,6.4006347717667e-180
"2789",3.09825003787567e-183,0.96094149835852,0.842,0.25,2.79710013419415e-179
"8185",6.63095662820329e-183,-0.982642917476654,0.471,0.801,5.98642764394193e-179
"8804",8.37148959171054e-183,-0.945691919417188,0.038,0.551,7.55778080339627e-179
"3993",1.15649239402214e-182,-1.12486489555258,0.002,0.441,1.04408133332318e-178
"8158",1.34220198112877e-182,0.592964461333781,1,0.987,1.21173994856305e-178
"665",1.3700112430036e-182,-1.31474060145192,0.695,0.899,1.23684615018365e-178
"1260",2.13089536883259e-182,-1.14829903091112,0.223,0.716,1.92377233898206e-178
"5098",3.22709613444108e-182,-0.992040672434736,0.377,0.796,2.91342239017341e-178
"8953",1.75172691933346e-181,0.91885782225195,0.646,0.051,1.58145906277425e-177
"505",2.80411711773174e-181,1.0843959540414,0.873,0.333,2.53155693388822e-177
"2681",6.14990923931566e-181,0.990998789195788,0.91,0.412,5.55213806125417e-177
"7232",7.20845160055488e-181,0.992533424986506,0.9,0.393,6.50779010498094e-177
"7878",5.01793130581058e-180,-1.05222654863576,0.155,0.688,4.53018838288579e-176
"1572",2.1106507133974e-179,0.882041416113054,0.982,0.791,1.90549546405517e-175
"8358",2.85402424334868e-179,-1.47099169120566,0.11,0.619,2.57661308689519e-175
"7038",3.3012872258915e-179,-1.03505050658598,0.992,0.98,2.98040210753485e-175
"3420",6.02862455848838e-179,-1.07349006396554,0.015,0.482,5.44264225140331e-175
"6807",2.56200925401662e-178,-1.03736377550901,0.937,0.983,2.3129819545262e-174
"1608",3.28466141743863e-178,-1.09652438330961,0.308,0.765,2.9653923276636e-174
"5596",6.46693758769877e-178,-1.02601295948311,0.31,0.772,5.83835125417445e-174
"2037",1.12246768654041e-177,-1.14207191515047,0.41,0.802,1.01336382740869e-173
"7968",2.28318101191551e-177,1.03889498175828,0.794,0.198,2.06125581755732e-173
"418",5.51674714270174e-177,-0.971657131362348,0.85,0.942,4.98051932043113e-173
"961",8.99126171742801e-177,-1.56645695273756,0.381,0.728,8.117311078494e-173
"8852",2.34675705716949e-176,0.579984952045281,1,0.992,2.11865227121261e-172
"6854",4.25795128334664e-176,0.857725899494794,0.709,0.111,3.84407841860535e-172
"4424",5.0181230585811e-176,0.909975412570952,0.994,0.871,4.53036149728702e-172
"1446",1.20982069809952e-175,-0.80295148584503,0.022,0.496,1.09222612624424e-171
"8494",1.30449596856815e-175,-1.04510971429548,0.232,0.726,1.17769896042333e-171
"118",1.87731359263021e-175,0.58183357563443,1,0.993,1.69483871142656e-171
"2956",6.25373841553122e-175,-0.871558513327628,0.071,0.591,5.64587504154159e-171
"4319",7.83713803499785e-175,-1.42574125717726,0.949,0.993,7.07536821799606e-171
"2932",9.30419789748087e-175,-1.02520752872155,0.154,0.729,8.39982986184573e-171
"4031",1.12766975328882e-174,1.15348230806307,0.922,0.427,1.01806025326914e-170
"3237",1.25532006145245e-174,0.983978492261562,0.932,0.501,1.13330295147927e-170
"5915",2.33143880489686e-174,-0.936825943037263,0.168,0.674,2.10482295306089e-170
"4210",5.03563354040293e-174,-1.07540746047924,0.611,0.875,4.54616996027576e-170
"5014",5.41773898384304e-174,-0.89951396700473,0.096,0.621,4.89113475461349e-170
"454",1.21095098764965e-173,-1.04744400244907,0.142,0.643,1.0932465516501e-169
"4536",1.69479252746639e-173,-0.997142034647624,0.31,0.768,1.53005869379665e-169
"1684",3.61032806357973e-173,-0.918816547819421,0.746,0.916,3.25940417579978e-169
"5634",7.00082945569756e-173,-1.83312735365256,0.47,0.779,6.32034883260376e-169
"3625",6.13224782777408e-172,-1.07210391153166,0.236,0.735,5.53619333891444e-168
"1650",1.06981077063652e-171,0.59688559511466,1,0.975,9.6582516373065e-168
"3672",1.22927458148218e-171,0.904870536848613,0.755,0.162,1.10978909216211e-167
"1975",2.04224915114384e-171,0.932631101429609,0.834,0.272,1.84374253365265e-167
"5529",3.20121088903316e-171,0.655479192974247,0.999,0.948,2.89005319061914e-167
"2382",4.14550011562457e-171,-1.46872211348961,0.374,0.746,3.74255750438586e-167
"5994",6.68212087132821e-171,-0.958354784108593,0.34,0.768,6.03261872263511e-167
"5961",6.75945852646133e-171,-1.21564781767804,0.293,0.749,6.10243915768929e-167
"4166",7.82277840655245e-171,0.940875064750544,0.901,0.421,7.06240434543555e-167
"2086",8.32182401534869e-171,-0.977111137463994,0.306,0.735,7.5129427210568e-167
"3772",9.44647354983991e-171,1.04582034046853,0.977,0.642,8.52827632079547e-167
"7517",2.00230994792123e-170,-0.942595157560334,0.388,0.791,1.80768542098329e-166
"8189",2.10515744135623e-170,-0.907062331172235,0.588,0.841,1.9005361380564e-166
"4835",2.40625709953778e-170,1.53997410221275,0.934,0.58,2.17236890946271e-166
"1387",2.89108332288173e-170,0.803948354346878,0.708,0.112,2.61007002389762e-166
"3024",4.54377256549125e-170,0.949348227399098,0.967,0.711,4.1021178721255e-166
"6149",7.08754880141803e-170,0.795503428308092,0.689,0.096,6.3986390579202e-166
"139",1.3415873762372e-169,1.01440616655762,0.983,0.798,1.21118508326695e-165
"4400",2.09101458765605e-169,-1.05969935414258,0.487,0.822,1.88776796973588e-165
"3407",5.950984190999e-169,0.896484621791692,0.97,0.701,5.3725485276339e-165
"3483",9.89533201786055e-169,-0.778717110907816,0.998,0.982,8.93350574572451e-165
"8894",2.00507668771423e-168,-0.657163572215768,0.004,0.426,1.81018323366841e-164
"8134",2.41405866590694e-168,1.01122432725839,0.954,0.596,2.17941216358079e-164
"1905",2.94897934481906e-168,-0.989705283775499,0.287,0.729,2.66233855250265e-164
"6351",3.0124688819572e-168,0.718270568724014,0.534,0.01,2.71965690663096e-164
"2820",6.02061200243656e-168,-0.849080015178243,0.057,0.552,5.43540851579973e-164
"4746",1.32848782121947e-167,-1.05649594973674,0.002,0.414,1.19935880499693e-163
"858",1.60872312054356e-167,0.916403387347793,0.969,0.659,1.45235523322673e-163
"3725",1.87883352128926e-167,1.01108748868231,0.711,0.121,1.69621090301994e-163
"7503",3.14910157956914e-167,-0.961218247634126,0.588,0.85,2.84300890603502e-163
"6605",3.80289599860045e-167,0.985726473922884,0.969,0.681,3.43325450753648e-163
"4571",3.97996976545631e-167,-1.02123851407038,0.567,0.855,3.59311670425396e-163
"4464",4.65809043987704e-167,-1.26238821322178,0.146,0.646,4.20532404912099e-163
"8982",4.7229937263281e-166,1.03518252603754,0.887,0.433,4.263918736129e-162
"4904",5.21378182933832e-166,1.00750083297425,0.708,0.124,4.70700223552663e-162
"479",5.44840723187068e-166,-1.33136874462906,0.232,0.695,4.91882204893285e-162
"4902",5.61658524114092e-165,-0.765483590338562,0.009,0.437,5.07065315570202e-161
"5655",5.91540046357199e-165,1.57767678511304,0.916,0.427,5.34042353851279e-161
"7445",9.5734743185325e-165,-0.944497996541662,0.448,0.778,8.64293261477114e-161
"8163",1.11729290718282e-164,-0.962598267023144,0.252,0.712,1.00869203660465e-160
"8138",1.51626695230281e-164,-0.858133665611336,0.78,0.883,1.36888580453898e-160
"8081",4.67274649727461e-164,-0.934682526013344,0.295,0.749,4.21855553773952e-160
"1184",6.03550523982456e-164,0.943099778853543,0.871,0.357,5.44885413051361e-160
"5791",9.60970557993532e-164,-0.716969202081828,0.026,0.483,8.67564219756561e-160
"3914",1.10621674908043e-163,-1.49741982380956,0.119,0.604,9.98692481069817e-160
"761",1.19477005935969e-163,-0.920411062549729,0.198,0.691,1.07863840958993e-159
"7727",2.37636109135749e-163,-1.04316913542645,0.127,0.631,2.14537879327754e-159
