sortid,genelist,drdist,FC,pValues,pAdjusted
2724,MPC1,4.14255333907334e-05,0.126620688014885,0.721961883248776,0.999999999999955
9410,CD72,4.14112818160263e-05,0.12657712685714,0.722007729507292,0.999999999999955
8424,SLC3A2,4.13369424908019e-05,0.126349902347617,0.722247017805623,0.999999999999955
10500,CDT1,4.13267921674579e-05,0.126318877015649,0.722279709132368,0.999999999999955
2971,AIM1,4.12056956354658e-05,0.125948735102147,0.722670076135523,0.999999999999955
3832,CMSS1,4.10787054034064e-05,0.125560578590006,0.723080136476416,0.999999999999955
7972,EPHB1,4.10205592615647e-05,0.125382849931308,0.72326813256194,0.999999999999955
5206,DNAJC3,4.09843987580865e-05,0.125272322257803,0.723385121077133,0.999999999999955
10607,CEBPB,4.08124635119477e-05,0.124746787463724,0.723942171768107,0.999999999999955
954,SESN2,4.07420623656206e-05,0.12453160033503,0.724170644317454,0.999999999999955
3535,PPIF,4.07250864184825e-05,0.124479711899797,0.724225769500197,0.999999999999955
11329,FAM110B,4.05774397159996e-05,0.124028417118022,0.72470576132796,0.999999999999955
5202,NUCB2,4.0575501241356e-05,0.124022492004378,0.724712069732729,0.999999999999955
5828,ITGB2-AS1,4.05287240191789e-05,0.123879513421589,0.724864348878886,0.999999999999955
5336,C1ORF228,4.04974113558058e-05,0.123783803586245,0.724966339701812,0.999999999999955
5626,STK38L,4.04064114844289e-05,0.123505654691592,0.725262993944141,0.999999999999955
8042,SNX22,4.04049120911464e-05,0.123501071667706,0.725267885019789,0.999999999999955
9987,FAM107B,4.03607370835031e-05,0.123366046976338,0.725412031284751,0.999999999999955
1564,CENPM,4.03266585877834e-05,0.123261883137726,0.725523292457648,0.999999999999955
4710,DNAJA1,4.00366780538871e-05,0.122375532819275,0.726472178882259,0.999999999999955
6366,HMMR,4.00220190975233e-05,0.122330726464632,0.726520248812735,0.999999999999955
10546,YPEL1,3.98908155846923e-05,0.121929691699239,0.726950934519962,0.999999999999955
8580,SLCO5A1,3.98846707178113e-05,0.121910909387738,0.7269711249903,0.999999999999955
10832,HN1,3.98348199335496e-05,0.121758536199401,0.727134986529602,0.999999999999955
